#Energy data:
#X,Y,Z,Energy
63.5651,25.6403,368.55,2.45858
63.5799,25.6109,368.603,0.278774
63.4426,25.8984,368.109,0.44848
-13.4433,46.2642,312.943,1.77131
-12.1451,66.6794,336.603,3.03655
-1.52655,1.92811,313.341,0.176889
0.123245,-0.634677,311.726,0.987755
0.203787,-0.789624,312,2.22641e-31
0.347102,-1.07616,312.5,1.6164
0.490417,-1.36269,313,2.28231e-31
0.638928,-1.64408,313.5,1.36946
0.787439,-1.92547,314,2.34735e-31
0.938136,-2.21155,314.5,1.30452
1.08883,-2.49763,315,2.40669e-31
1.24694,-2.78217,315.5,1.49796
1.40504,-3.06671,316,2.48162e-31
1.56751,-3.353,316.5,1.64055
1.72997,-3.63929,317,2.55396e-31
1.89303,-3.92224,317.5,1.63416
2.05608,-4.2052,318,2.64625e-31
2.22297,-4.48991,318.5,1.72923
2.38985,-4.77462,319,2.74088e-31
2.55512,-5.0595,319.5,1.69897
2.72038,-5.34438,320,2.84656e-31
2.88322,-5.63206,320.5,1.9849
3.04605,-5.91975,321,2.96574e-31
3.19822,-6.20846,321.5,1.78836
3.35039,-6.49718,322,3.10041e-31
3.49316,-6.79311,322.5,2.00413
3.63593,-7.08905,323,3.24202e-31
3.77515,-7.3799,323.5,2.12216
3.91437,-7.67075,324,3.54491e-31
4.04882,-8.00161,324.5,2.46492
4.18326,-8.33246,325,3.78133e-31
4.31385,-8.65647,325.5,2.31265
4.44443,-8.98048,326,4.10093e-31
4.56762,-9.31632,326.5,2.39035
4.69081,-9.65216,327,4.43845e-31
4.81315,-9.98456,327.5,2.85617
4.9355,-10.317,328,4.91145e-31
5.05427,-10.6061,328.455,2.94674
5.18442,-10.9231,328.955,0.287196
5.19581,-10.951,329,5.6127e-31
5.2863,-11.1704,329.359,2.6647
5.41404,-11.4751,329.859,1.15921
5.45128,-11.5604,330,6.88323e-31
5.51953,-11.7125,330.259,2.34135
5.64819,-11.9824,330.722,2.1036
5.7207,-12.1204,330.963,0.423699
5.73279,-12.1405,331,1.00236e-30
5.78412,-12.2277,331.155,2.09916
5.87542,-12.3817,331.431,1.88368
5.94741,-12.5,331.645,1.97098
6.00205,-12.5888,331.803,2.16678
6.02959,-12.634,331.882,1.30625
-5.21266,15.1971,455.349,2.43076
-44.9577,-40.7587,225.281,0.00053728
-45.0849,-40.543,225.563,0.0358367
-43.8224,-42.7324,222.672,0.00504934
-45.4921,-36.9743,223.289,0.000864746
-40.1541,-25.8555,225.519,0.00634523
-12.9585,-76.6574,226.92,0.0033083
-14.1575,-79.7058,232.942,0.0022366
0.45317,-7.1254,389.944,0.0140414
19.2385,-30.9079,240.852,0.0233446
25.8954,-9.15778,281.306,0.00558805
26.5631,-2.65434,282.95,0.00450649
32.2721,5.46322,293.059,0.00379262
39.165,20.2836,389.032,0.0288206
17.1032,11.3486,391.018,0.0271556
3.38652e-05,-9.87268e-05,247.774,0.0396088
0.000493158,-0.000331458,23.6584,0.256417
-116.987,-130.701,118.573,0.0184927
-104.071,-132.407,116.746,0.0259973
-20.0283,-49.1933,90.9295,0.0132961
21.3807,0.232955,27.3241,0.0482749
19.8938,2.24204,25.3254,0.103078
-0.0738287,-0.0336417,23.7106,2.07739
-0.18544,-0.083986,23.794,2.45817
0.611638,32.6317,183.232,1.92855
62.0035,98.5847,52.1188,0.0510665
85.7717,36.7678,100.956,0.00428219
85.8607,35.3314,102.019,0.00719981
85.8709,35.3301,102.016,0.00508793
85.876,35.33,102.011,0.0037697
85.8772,35.3313,102.005,0.0019478
85.8778,35.3328,102.003,0.00203921
85.8772,35.3341,102.001,0.000892868
85.8766,35.3354,102,0.00336887
85.8763,35.3361,102,2.39543e-05
85.8763,35.3361,102,3.28043e-31
85.8762,35.3363,102,0.000494588
85.8759,35.3367,101.999,0.000472047
85.8757,35.3372,101.999,0.000445709
85.8755,35.3376,101.999,0.000590328
85.8753,35.338,101.998,0.000553719
85.8748,35.3382,101.997,0.00254389
85.8744,35.3387,101.997,0.00098258
85.8745,35.34,101.997,0.00138658
85.8746,35.3414,101.997,0.00232339
85.8745,35.3428,101.997,0.00241024
85.8748,35.3441,101.998,0.00423018
85.8748,35.3452,101.998,0.00176246
85.8742,35.3456,101.998,0.00248243
85.8735,35.3456,101.998,0.00545488
83.6502,33.9019,104.626,0.0166347
52.39,-128.441,346.282,0.0292107
44.6907,-78.4964,321.618,0.158169
19.6601,-12.8917,259.322,0.112012
0.927939,32.839,183.516,1.54644
1.27808,33.0819,183.9,0.439048
1.31298,33.1171,184,3.26951e-31
1.48418,33.2908,184.5,2.09857
1.65539,33.4645,185,3.48805e-31
1.82285,33.646,185.5,2.06883
1.9903,33.8275,186,3.69064e-31
2.14695,34.0026,186.5,2.46309
2.30361,34.1777,187,4.02639e-31
2.46121,34.3551,187.5,2.61261
2.61881,34.5326,188,4.43286e-31
2.77256,34.7039,188.5,2.89904
2.92632,34.8752,189,5.08264e-31
3.05992,35.0155,189.402,2.79763
3.22302,35.1868,189.902,0.65724
3.25253,35.2178,190,5.93911e-31
3.33756,35.31,190.308,2.40569
3.47304,35.4584,190.808,1.62145
3.52349,35.5147,191,7.78353e-31
3.57466,35.5774,191.208,2.06414
3.66215,35.6894,191.581,1.85656
3.72934,35.7763,191.874,1.78756
3.76021,35.8138,192,1.48961e-30
3.78655,35.844,192.103,1.98502
3.83107,35.8935,192.277,2.26571
3.8531,35.9164,192.362,1.13659
3.85697,35.9201,192.375,0.00158321
1.2437,33.0469,183.8,0.45626
-0.000128737,0.000386344,184.508,0.172219
