#Energy data:
#X,Y,Z,Energy
-17.163,19.8542,417.18,0.00053728
-14.581,26.0456,421.48,2.923e-05
3.19444,120.812,226.835,0.00053728
62.952,14.0681,189.927,0.00053728
26.3616,46.1138,343.916,0.00053728
-11.8182,5.40807,123.148,0.00053728
0.00137428,2.24112e-05,20.1168,0.00053728
13.0201,15.6766,70.981,0.00053728
-8.84914,-10.8323,71.9021,8.67979e-05
-13.8108,-35.7494,80.4153,2.923e-05
-0.000953702,-0.00157087,135.754,0.00053728
-7.75281,-7.97748,84.0532,0.00053728
6.83688,-16.0847,57.8279,0.00053728
0.00421816,0.0100248,84.3124,0.00053728
101.841,-51.4475,61.8788,0.00053728
0.00987814,0.0075915,22.7502,0.00053728
0.00267249,-0.000470129,18.8748,0.00053728
-0.00237265,-0.00816818,281.134,0.00053728
-5.53815,-0.806571,29.0195,0.00053728
-0.000430501,-0.000652922,68.8768,0.00053728
0.000214405,0.000737281,89.1144,0.00053728
-0.0102584,0.0103967,160.983,0.00053728
0.00124863,0.00212478,29.073,0.00053728
-28.6575,122.788,356.417,0.00053728
-0.000251799,-0.000207807,165.624,0.00053728
-95.074,-102.907,366.252,0.00053728
-0.00277762,0.000570475,54.7505,0.00053728
0.000323267,-0.000552999,173.274,0.00053728
-0.00825177,0.0371071,4.70292,2.923e-05
0.000762895,0.000925249,36.7584,0.00053728
21.7118,20.9922,117.254,0.00053728
68.381,42.7196,39.4991,0.00053728
44.319,70.4931,443.874,0.00053728
0.015437,-0.023956,29.6811,0.00053728
4.11257,-5.92695,172.08,0.00053728
5.06141,12.4308,248.562,0.00053728
5.06149,12.4489,248.575,0.00053728
5.06143,12.4371,248.568,0.00053728
-27.8173,-21.7898,343.141,0.00053728
0.000650337,0.000386121,57.6916,0.00053728
-0.00341227,0.0282556,104.739,0.00053728
-10.195,100.992,348.966,0.00053728
-2.54403e-06,-0.000156784,105.394,0.00053728
-0.0034777,-0.00153183,99.6818,0.00053728
-6.98634,-5.30187,128.072,0.00053728
-0.000879638,0.000749311,60.7263,0.00053728
-122.119,64.6389,142.414,0.00053728
-13.5388,48.016,170.759,0.00053728
-76.9065,20.3572,379.091,0.00053728
-50.0655,-51.1364,471.032,0.00053728
0.00900481,-0.0214678,160.567,0.00053728
0.615162,-0.675443,159.996,0.00053728
0.00182378,-0.00223029,18.0589,0.00053728
-0.00838904,-0.00803876,19.9732,0.00053728
115.113,-103.257,176.573,0.00053728
1.29722,-13.184,174.291,0.00053728
-42.0534,109.781,288.824,6.14919e-05
76.8364,108.284,266.285,0.00053728
-0.000971098,-0.00225623,3.40851,0.00053728
-5.06117,2.73046,27.8185,0.00053728
-3.58695,-1.91089,28.7307,0.00053728
-3.31292,-1.28806,29.4218,0.00053728
0.00789189,-0.00310085,187.574,0.00053728
-0.0030966,-0.00258059,24.436,0.00053728
-0.00268373,-0.000458865,49.5853,0.00053728
11.3187,3.23096,132.014,0.00053728
-2.16699,3.60861,168.602,0.00053728
-0.000555626,0.000262291,3.2416,0.00053728
9.01982,51.5211,322.453,0.00053728
9.03827,51.5249,322.433,0.00053728
9.03307,51.521,322.451,0.00053728
0.359219,0.340003,400.066,0.00053728
-0.00122944,0.00611006,400.84,0.00053728
5.74295,-12.9247,68.4801,0.00053728
-4.18031,9.40791,63.9123,0.00053728
0.000764221,0.00109822,65.8349,0.00053728
-0.000212716,0.00317948,23.7099,0.00053728
0.00603229,0.0136451,110.387,0.00053728
-26.2377,77.5519,41.1538,0.00053728
-0.000995342,0.00101107,42.8489,2.923e-05
-0.00683671,0.00529192,138.182,0.00053728
31.6625,-28.7901,72.5264,0.00053728
