#Energy data:
#X,Y,Z,Energy
-0.755913,-2.51851,150.637,0.186425
-5.85035,25.2286,111,0.000366496
1.72861,32.3123,119.983,0.0198321
-2.50149,4.21402,123.834,0.0814648
0.000249637,6.76668e-05,67.1852,0.279407
-87.5648,30.6645,91.1375,4.4336e-08
-90.3096,24.6538,88.0264,4.78103e-08
-92.7604,10.2424,98.8777,8.27458e-09
-70.1181,9.72883,79.3425,2.0369e-08
-81.7908,-15.2609,87.8619,6.51962e-08
-49.5856,-14.6371,94.2537,1.02682e-08
-64.3495,-9.03248,95.8042,1.76497e-08
-58.9202,-19.5965,100.053,4.75211e-08
-58.5812,-28.774,105.851,1.24637e-08
-57.9927,-30.3566,105.938,5.32891e-08
-38.6668,-36.356,134.128,3.48264e-08
-58.2295,-30.6593,158.282,0.0626939
-59.4006,-7.84292,141.597,0.0574776
-0.000129298,0.000200184,38.0773,0.195752
87.2885,-28.8273,68.5748,4.39904e-08
24.8428,-50.4209,148.798,0.644605
82.5299,17.3573,301.662,1.89139e-08
